Pβ2,Pα1,Pβ1,Pα2,P3,ps,pt-wt,ps-wt,V,α,β
-0.12626,0.45283,-0.15151,-0.38887,0.24746,-0.1111,0.48145,-0.00337,30.023111,30,0
-0.12457,0.45115,-0.15319,-0.38887,0.24746,-0.1111,0.47977,-0.00337,30.023111,30,0
-0.12794,0.44947,-0.14982,-0.38718,0.24914,-0.11279,0.47977,-0.00337,30.023111,30,0
-0.12962,0.44947,-0.14814,-0.39392,0.24746,-0.1111,0.48145,-0.00337,30.023111,30,0
-0.12289,0.45115,-0.14982,-0.38382,0.24914,-0.1111,0.48145,-0.00337,30.023111,30,0
-0.12457,0.45115,-0.15487,-0.3855,0.25083,-0.10942,0.47977,-0.00505,30.023111,30,0
-0.19527,0.47472,-0.21548,-0.45957,0.15824,-0.14309,0.48482,-0.00337,30.006581,35,0
-0.19527,0.47304,-0.21884,-0.46125,0.15656,-0.14477,0.48145,-0.00337,30.006581,35,0
-0.19359,0.47472,-0.21884,-0.4562,0.15656,-0.14309,0.48145,-0.00337,30.006581,35,0
-0.19527,0.47472,-0.21379,-0.45452,0.15487,-0.14309,0.48145,-0.00168,30.006581,35,0
-0.19527,0.47472,-0.21379,-0.45452,0.15656,-0.14477,0.48145,-0.00168,30.006581,35,0
-0.19527,0.4764,-0.21548,-0.45789,0.15656,-0.14309,0.48145,0.0,30.006581,35,0
-0.19527,0.47472,-0.21548,-0.4562,0.15656,-0.14646,0.48145,-0.00337,30.006581,35,0
-0.19022,0.47304,-0.21884,-0.46125,0.15656,-0.14309,0.47977,-0.00168,30.006581,35,0
-0.19527,0.47304,-0.21548,-0.45789,0.15656,-0.14646,0.48145,-0.00337,30.006581,35,0
-0.19359,0.47472,-0.21548,-0.45789,0.15824,-0.14646,0.48314,-0.00168,30.006581,35,0
-0.26598,0.48145,-0.2946,-0.52522,0.05219,-0.17507,0.48482,0.0,30.042529,40,0
-0.26766,0.47977,-0.2946,-0.52859,0.05387,-0.17507,0.4865,-0.00168,30.042529,40,0
-0.26766,0.48145,-0.2946,-0.53027,0.05387,-0.17507,0.4865,-0.00168,30.042529,40,0
-0.26766,0.47977,-0.2946,-0.53027,0.05387,-0.17676,0.4865,-0.00337,30.042529,40,0
-0.26934,0.47977,-0.2946,-0.52522,0.05219,-0.17507,0.4865,-0.00168,30.042529,40,0
-0.26766,0.47977,-0.2946,-0.52522,0.05219,-0.17844,0.4865,-0.00337,30.042529,40,0
-0.26766,0.48145,-0.2946,-0.52522,0.05387,-0.17676,0.48482,-0.00337,30.042529,40,0
-0.26766,0.48145,-0.29123,-0.52522,0.05555,-0.17507,0.48819,0.0,30.042529,40,0
-0.26766,0.47977,-0.29291,-0.5269,0.0505,-0.17676,0.4865,-0.00337,30.042529,40,0
-0.26598,0.48145,-0.29291,-0.52354,0.05387,-0.17844,0.48482,-0.00168,30.042529,40,0
-0.35015,0.46967,-0.36866,-0.58246,-0.05555,-0.19864,0.48145,0.0,29.986933,45,0
-0.35015,0.47135,-0.3653,-0.58414,-0.05387,-0.20032,0.48482,0.0,29.986933,45,0
-0.34341,0.47135,-0.37035,-0.58414,-0.05555,-0.20369,0.48314,0.00168,29.986933,45,0
-0.34678,0.47135,-0.36866,-0.58246,-0.05555,-0.19864,0.48314,0.00168,29.986933,45,0
-0.34846,0.47135,-0.37203,-0.58751,-0.05555,-0.20874,0.48314,0.0,29.986933,45,0
-0.34005,0.47472,-0.37035,-0.58414,-0.05219,-0.19864,0.4865,0.00168,29.986933,45,0
-0.34341,0.47135,-0.37203,-0.58246,-0.05555,-0.20032,0.48314,0.0,29.986933,45,0
-0.33836,0.46967,-0.38045,-0.58414,-0.05892,-0.20201,0.48145,-0.00168,29.986933,45,0
-0.33668,0.46967,-0.38045,-0.58246,-0.05724,-0.20201,0.48145,0.0,29.986933,45,0
-0.33331,0.47135,-0.38213,-0.57909,-0.05555,-0.20369,0.48314,0.0,29.986933,45,0
0.0606,0.03198,0.0404,0.06397,0.84338,0.03535,0.84507,-0.00505,40.061003,0,0
0.0606,0.03198,0.0404,0.06397,0.8417,0.03535,0.84675,-0.00505,40.061003,0,0
0.0606,0.0303,0.0404,0.06397,0.84338,0.03367,0.84507,-0.00505,40.061003,0,0
0.0606,0.03198,0.0404,0.06565,0.84338,0.03535,0.84507,-0.00505,40.061003,0,0
0.0606,0.0303,0.0404,0.06565,0.8417,0.03367,0.84507,-0.00673,40.061003,0,0
0.0606,0.03198,0.0404,0.06565,0.8417,0.03367,0.84507,-0.00505,40.061003,0,0
0.05892,0.02862,0.03872,0.06397,0.8417,0.03367,0.84338,-0.00505,40.061003,0,0
0.0606,0.0303,0.03872,0.06397,0.8417,0.03535,0.84338,-0.00505,40.061003,0,0
0.0606,0.0303,0.03872,0.06397,0.8417,0.03535,0.84507,-0.00505,40.061003,0,0
0.0606,0.03198,0.03872,0.06397,0.8417,0.03535,0.84507,-0.00505,40.061003,0,0
0.05555,0.19527,0.03198,-0.08585,0.84002,0.03198,0.84338,-0.00673,40.057814,5,0
0.05387,0.19527,0.02862,-0.08585,0.83833,0.02862,0.8417,-0.00842,40.057814,5,0
0.05555,0.19696,0.02862,-0.08585,0.84002,0.0303,0.84338,-0.00505,40.057814,5,0
0.05555,0.19696,0.0303,-0.08754,0.84002,0.03198,0.84338,-0.00505,40.057814,5,0
0.05387,0.19359,0.02862,-0.08754,0.83833,0.0303,0.84338,-0.00673,40.057814,5,0
0.05219,0.19359,0.02862,-0.08585,0.83833,0.02862,0.8417,-0.00673,40.057814,5,0
0.05219,0.19359,0.02693,-0.08922,0.83665,0.02862,0.84338,-0.00842,40.057814,5,0
0.05387,0.19359,0.02862,-0.08754,0.83833,0.0303,0.84338,-0.00673,40.057814,5,0
0.05219,0.19359,0.02693,-0.08754,0.83665,0.02862,0.8417,-0.00842,40.057814,5,0
0.0505,0.19527,0.02693,-0.08754,0.83665,0.02862,0.8417,-0.00842,40.057814,5,0
0.02357,0.35351,0.00337,-0.24409,0.81982,0.00168,0.8417,-0.00505,40.05467,10,0
0.02525,0.35351,0.00168,-0.24746,0.81982,0.00168,0.84338,-0.00505,40.05467,10,0
0.02525,0.35351,0.00168,-0.24578,0.81982,0.00168,0.84338,-0.00505,40.05467,10,0
0.02693,0.35351,0.0,-0.24409,0.81982,0.00168,0.84338,-0.00337,40.05467,10,0
0.02357,0.35351,0.0,-0.24746,0.8215,0.0,0.84338,-0.00505,40.05467,10,0
0.02357,0.35351,0.0,-0.24746,0.81982,0.0,0.84338,-0.00505,40.05467,10,0
0.02357,0.35183,-0.00168,-0.24746,0.81982,0.00168,0.84338,-0.00505,40.05467,10,0
0.02693,0.35351,0.0,-0.24578,0.81982,0.00337,0.84338,-0.00505,40.05467,10,0
0.02693,0.35351,0.0,-0.24578,0.81982,0.0,0.84338,-0.00505,40.05467,10,0
0.02525,0.3552,0.0,-0.24578,0.81982,0.0,0.84338,-0.00673,40.05467,10,0
-0.01347,0.49997,-0.04209,-0.3855,0.771,-0.0303,0.84843,0.0,40.004086,15,0
-0.01515,0.49997,-0.04209,-0.39055,0.77268,-0.0303,0.84675,-0.00168,40.004086,15,0
-0.01347,0.49997,-0.0404,-0.3855,0.77268,-0.03198,0.84675,0.0,40.004086,15,0
-0.01347,0.49997,-0.0404,-0.38718,0.77268,-0.03198,0.84675,0.0,40.004086,15,0
-0.01515,0.4966,-0.04377,-0.38887,0.76763,-0.03367,0.84507,-0.00505,40.004086,15,0
-0.01515,0.4966,-0.0404,-0.39055,0.76931,-0.03198,0.84507,-0.00505,40.004086,15,0
-0.01515,0.4966,-0.0404,-0.38718,0.76931,-0.03198,0.84507,-0.00337,40.004086,15,0
-0.01515,0.4966,-0.03703,-0.3855,0.771,-0.03367,0.84675,-0.00168,40.004086,15,0
-0.01347,0.49997,-0.03535,-0.3855,0.77268,-0.03198,0.84843,0.0,40.004086,15,0
-0.01347,0.50165,-0.03535,-0.3855,0.77268,-0.0303,0.84843,-0.00168,40.004086,15,0
-0.07239,0.62286,-0.101,-0.50502,0.68851,-0.08417,0.84507,-0.00337,39.999043,20,0
-0.06565,0.62454,-0.09932,-0.49492,0.69356,-0.08249,0.84675,0.0,39.999043,20,0
-0.06565,0.62117,-0.09932,-0.50165,0.69356,-0.08249,0.84843,-0.00337,39.999043,20,0
-0.06734,0.62286,-0.09764,-0.50165,0.69356,-0.08249,0.84843,0.0,39.999043,20,0
-0.06902,0.62117,-0.09764,-0.49997,0.69188,-0.08417,0.84675,-0.00337,39.999043,20,0
-0.07239,0.61949,-0.09932,-0.50334,0.69356,-0.08417,0.84675,-0.00337,39.999043,20,0
-0.07407,0.61949,-0.09932,-0.50334,0.69188,-0.08585,0.84675,-0.00505,39.999043,20,0
-0.07239,0.62286,-0.09932,-0.4966,0.69524,-0.08249,0.84675,0.0,39.999043,20,0
-0.06902,0.62454,-0.09932,-0.49492,0.69524,-0.08249,0.84843,0.0,39.999043,20,0
-0.06902,0.62286,-0.09932,-0.49997,0.69356,-0.08417,0.84675,-0.00337,39.999043,20,0
-0.14309,0.72891,-0.15487,-0.59256,0.58919,-0.14477,0.84675,0.0,40.002137,25,0
-0.13131,0.72891,-0.17339,-0.58919,0.58751,-0.14646,0.84675,-0.00168,40.002137,25,0
-0.13131,0.72723,-0.17002,-0.59087,0.58582,-0.14814,0.84843,-0.00168,40.002137,25,0
-0.12626,0.7306,-0.17002,-0.59592,0.58751,-0.14646,0.84843,0.0,40.002137,25,0
-0.13804,0.7306,-0.15487,-0.58919,0.59087,-0.14309,0.84843,0.0,40.002137,25,0
-0.13804,0.72891,-0.15992,-0.58582,0.58751,-0.14814,0.84843,-0.00337,40.002137,25,0
-0.14309,0.72891,-0.15824,-0.58919,0.58582,-0.14814,0.84843,-0.00337,40.002137,25,0
-0.13804,0.72891,-0.16329,-0.59087,0.58582,-0.14814,0.84675,-0.00168,40.002137,25,0
-0.13636,0.72891,-0.15824,-0.58246,0.58751,-0.14814,0.84843,0.0,40.002137,25,0
-0.13467,0.72891,-0.17002,-0.59256,0.58582,-0.14646,0.84675,-0.00168,40.002137,25,0
-0.22558,0.80803,-0.26429,-0.69524,0.4461,-0.19527,0.85348,0.0,40.073814,30,0
-0.21716,0.80972,-0.26429,-0.70029,0.44442,-0.19527,0.85348,0.0,40.073814,30,0
-0.23231,0.80803,-0.26093,-0.70871,0.44273,-0.19527,0.85348,0.0,40.073814,30,0
-0.22726,0.80803,-0.26429,-0.70366,0.44273,-0.19696,0.85348,0.0,40.073814,30,0
-0.22558,0.80803,-0.25924,-0.70029,0.44273,-0.19527,0.85348,0.0,40.073814,30,0
-0.21548,0.80803,-0.26429,-0.70029,0.4461,-0.19696,0.85685,0.00168,40.073814,30,0
-0.21379,0.80803,-0.26934,-0.69861,0.4461,-0.19696,0.85517,0.0,40.073814,30,0
-0.21716,0.80972,-0.26093,-0.69188,0.44778,-0.19359,0.85685,0.00168,40.073814,30,0
-0.23063,0.80972,-0.25083,-0.70029,0.4461,-0.19359,0.85685,0.00168,40.073814,30,0
-0.22221,0.80972,-0.26766,-0.71208,0.44442,-0.19527,0.85685,0.00168,40.073814,30,0
-0.33668,0.84507,-0.38213,-0.82318,0.28449,-0.25251,0.85685,0.00337,40.068302,35,0
-0.34341,0.84675,-0.37877,-0.82318,0.28449,-0.25419,0.85685,0.00168,40.068302,35,0
-0.34005,0.84338,-0.38382,-0.8215,0.28281,-0.25588,0.85685,0.00168,40.068302,35,0
-0.34173,0.84675,-0.37877,-0.81982,0.28281,-0.25756,0.85685,0.00168,40.068302,35,0
-0.34341,0.84675,-0.37203,-0.82318,0.28449,-0.25251,0.85853,0.00337,40.068302,35,0
-0.3451,0.84843,-0.3754,-0.82655,0.28449,-0.25588,0.85853,0.00673,40.068302,35,0
-0.34846,0.84675,-0.38213,-0.81813,0.28281,-0.25924,0.85685,0.00505,40.068302,35,0
-0.35183,0.84843,-0.36698,-0.8215,0.28618,-0.25083,0.85853,0.00505,40.068302,35,0
-0.34341,0.84843,-0.38045,-0.81982,0.28618,-0.25251,0.85685,0.00505,40.068302,35,0
-0.33331,0.84507,-0.3855,-0.81813,0.28449,-0.25251,0.85853,0.00337,40.068302,35,0
-0.46799,0.85012,-0.51007,-0.92755,0.10269,-0.31311,0.85853,0.00673,40.040916,40,0
-0.4663,0.8518,-0.51344,-0.9326,0.10437,-0.32321,0.85853,0.00673,40.040916,40,0
-0.4663,0.85012,-0.51175,-0.92924,0.10437,-0.31311,0.85685,0.00505,40.040916,40,0
-0.46967,0.8518,-0.51344,-0.9326,0.10269,-0.32658,0.85685,0.00505,40.040916,40,0
-0.47304,0.8518,-0.51512,-0.93429,0.101,-0.32153,0.85685,0.00505,40.040916,40,0
-0.46799,0.8518,-0.5168,-0.93765,0.10269,-0.32321,0.85685,0.00337,40.040916,40,0
-0.47135,0.85012,-0.5168,-0.93934,0.101,-0.32153,0.85517,0.00337,40.040916,40,0
-0.46799,0.8518,-0.5168,-0.93934,0.09764,-0.31816,0.85685,0.00337,40.040916,40,0
-0.4663,0.85012,-0.51344,-0.92924,0.09932,-0.3249,0.85685,0.00505,40.040916,40,0
-0.46799,0.85012,-0.51344,-0.93597,0.101,-0.32321,0.85517,0.00673,40.040916,40,0
-0.60602,0.8417,-0.65989,-1.04539,-0.09764,-0.35015,0.85685,0.00673,40.025321,45,0
-0.60939,0.8417,-0.65316,-1.05213,-0.09932,-0.3451,0.8619,0.00673,40.025321,45,0
-0.60602,0.84338,-0.65653,-1.04876,-0.09764,-0.34846,0.8619,0.00673,40.025321,45,0
-0.60939,0.84338,-0.65653,-1.05044,-0.09932,-0.34341,0.86358,0.00673,40.025321,45,0
-0.60939,0.84338,-0.65653,-1.04708,-0.09764,-0.35688,0.86022,0.00673,40.025321,45,0
-0.60602,0.84338,-0.64979,-1.04876,-0.09595,-0.34846,0.85853,0.00673,40.025321,45,0
-0.60771,0.8417,-0.64811,-1.04539,-0.09764,-0.35015,0.85853,0.00842,40.025321,45,0
-0.60602,0.8417,-0.64979,-1.04371,-0.09764,-0.35015,0.86022,0.00673,40.025321,45,0
-0.60602,0.8417,-0.65484,-1.04708,-0.09595,-0.35183,0.85853,0.00842,40.025321,45,0
-0.61107,0.84002,-0.65148,-1.05044,-0.09764,-0.34678,0.85685,0.00673,40.025321,45,0
0.08585,0.04377,0.05387,0.09259,1.30969,0.04545,1.31137,-0.01852,50.003268,0,0
0.08417,0.04545,0.0505,0.0909,1.30969,0.04377,1.31137,-0.0202,50.003268,0,0
0.08585,0.04377,0.0505,0.09259,1.30969,0.04377,1.31305,-0.0202,50.003268,0,0
0.08585,0.04377,0.05387,0.09595,1.30969,0.04377,1.31474,-0.01852,50.003268,0,0
0.08585,0.04377,0.05387,0.09595,1.30969,0.04377,1.31137,-0.0202,50.003268,0,0
0.08417,0.04377,0.05387,0.09427,1.30969,0.04377,1.31305,-0.0202,50.003268,0,0
0.08417,0.04882,0.05555,0.09427,1.31137,0.04714,1.31642,-0.01683,50.003268,0,0
0.08754,0.04545,0.05555,0.09427,1.30969,0.04714,1.31474,-0.01852,50.003268,0,0
0.08417,0.04545,0.05555,0.09595,1.30969,0.04545,1.31474,-0.01852,50.003268,0,0
0.08249,0.04545,0.05555,0.09427,1.30969,0.04377,1.31474,-0.0202,50.003268,0,0
0.0707,0.2946,0.03535,-0.16161,1.30464,0.03872,1.308,-0.0202,50.030691,5,0
0.07239,0.29291,0.03703,-0.16161,1.30464,0.0404,1.30969,-0.01852,50.030691,5,0
0.06902,0.29291,0.03367,-0.16329,1.30295,0.03535,1.308,-0.02188,50.030691,5,0
0.0707,0.29291,0.03535,-0.16329,1.30464,0.03703,1.308,-0.02188,50.030691,5,0
0.07239,0.2946,0.03367,-0.16161,1.30464,0.03703,1.308,-0.0202,50.030691,5,0
0.07575,0.2946,0.03535,-0.15824,1.30464,0.03872,1.30969,-0.01852,50.030691,5,0
0.07239,0.29291,0.03535,-0.16161,1.30464,0.03872,1.308,-0.0202,50.030691,5,0
0.07239,0.29291,0.03535,-0.16161,1.30464,0.03872,1.308,-0.0202,50.030691,5,0
0.07239,0.29291,0.03703,-0.16161,1.30464,0.03535,1.308,-0.0202,50.030691,5,0
0.07239,0.2946,0.03535,-0.16161,1.30464,0.03535,1.30969,-0.0202,50.030691,5,0
0.03872,0.54711,-0.00337,-0.3956,1.27265,0.00673,1.30969,-0.01683,49.989965,10,0
0.03535,0.54542,-0.00337,-0.3956,1.27265,0.00673,1.308,-0.01852,49.989965,10,0
0.03367,0.54374,-0.00505,-0.3956,1.27097,0.00505,1.308,-0.0202,49.989965,10,0
0.03535,0.54542,-0.00505,-0.3956,1.27097,0.00505,1.308,-0.01852,49.989965,10,0
0.03535,0.54374,-0.00842,-0.39728,1.27097,0.00337,1.308,-0.01852,49.989965,10,0
0.03535,0.54374,-0.00505,-0.39392,1.27097,0.00673,1.308,-0.01683,49.989965,10,0
0.03535,0.54374,-0.00337,-0.39392,1.27265,0.00673,1.308,-0.01852,49.989965,10,0
0.03872,0.54542,-0.00337,-0.3956,1.27265,0.00673,1.30969,-0.01683,49.989965,10,0
0.03872,0.54711,-0.00337,-0.39392,1.27265,0.00673,1.30969,-0.01515,49.989965,10,0
0.03535,0.54542,-0.00337,-0.3956,1.27265,0.00673,1.30969,-0.01683,49.989965,10,0
-0.02357,0.77268,-0.07239,-0.62117,1.1969,-0.04714,1.30969,-0.01347,50.016271,15,0
-0.02525,0.771,-0.0707,-0.62117,1.1969,-0.04882,1.30969,-0.01347,50.016271,15,0
-0.02357,0.771,-0.06902,-0.61781,1.19858,-0.04714,1.31137,-0.01347,50.016271,15,0
-0.02693,0.76763,-0.07239,-0.61949,1.1969,-0.05219,1.30969,-0.01515,50.016271,15,0
-0.02357,0.771,-0.07239,-0.61949,1.1969,-0.0505,1.30969,-0.01347,50.016271,15,0
-0.02357,0.771,-0.07407,-0.61949,1.19522,-0.0505,1.30969,-0.01347,50.016271,15,0
-0.02188,0.771,-0.0707,-0.61612,1.19858,-0.04882,1.31137,-0.01178,50.016271,15,0
-0.02188,0.771,-0.0707,-0.61781,1.20027,-0.04714,1.30969,-0.01347,50.016271,15,0
-0.02188,0.77436,-0.06902,-0.61781,1.20027,-0.04545,1.31137,-0.0101,50.016271,15,0
-0.02357,0.77268,-0.0707,-0.61781,1.19858,-0.04882,1.30969,-0.01347,50.016271,15,0
-0.10437,0.96796,-0.15487,-0.80467,1.07233,-0.12962,1.30969,-0.0101,50.01724,20,0
-0.10437,0.96796,-0.15992,-0.80467,1.07064,-0.13299,1.308,-0.0101,50.01724,20,0
-0.10774,0.96796,-0.15319,-0.8013,1.07233,-0.13131,1.30969,-0.00842,50.01724,20,0
-0.10942,0.96796,-0.15319,-0.80467,1.07233,-0.13299,1.30969,-0.0101,50.01724,20,0
-0.10605,0.96796,-0.15824,-0.8013,1.07064,-0.13299,1.30969,-0.0101,50.01724,20,0
-0.10605,0.96796,-0.15824,-0.80635,1.07064,-0.13467,1.30969,-0.0101,50.01724,20,0
-0.10605,0.96964,-0.15656,-0.80467,1.07401,-0.13131,1.30969,-0.0101,50.01724,20,0
-0.10774,0.96796,-0.15487,-0.80635,1.07401,-0.13131,1.30969,-0.01178,50.01724,20,0
-0.10605,0.96796,-0.15487,-0.8013,1.07233,-0.12962,1.308,-0.0101,50.01724,20,0
-0.10437,0.96459,-0.15824,-0.80467,1.07233,-0.13131,1.308,-0.0101,50.01724,20,0
-0.23063,1.13293,-0.23904,-0.95954,0.91072,-0.23231,1.31642,-0.00505,50.003874,25,0
-0.23063,1.13125,-0.24073,-0.95954,0.91072,-0.23063,1.31474,-0.00337,50.003874,25,0
-0.23231,1.12956,-0.23568,-0.95786,0.91072,-0.23063,1.31305,-0.00505,50.003874,25,0
-0.20369,1.13125,-0.26093,-0.95112,0.91072,-0.23063,1.31642,-0.00505,50.003874,25,0
-0.21884,1.13125,-0.24914,-0.96122,0.90904,-0.23063,1.31474,-0.00842,50.003874,25,0
-0.22389,1.13125,-0.25083,-0.95617,0.90904,-0.23063,1.31474,-0.00505,50.003874,25,0
-0.20201,1.13125,-0.26429,-0.95449,0.91072,-0.23063,1.31474,-0.00505,50.003874,25,0
-0.20706,1.12788,-0.27439,-0.95617,0.90735,-0.23568,1.31137,-0.00842,50.003874,25,0
-0.22053,1.13125,-0.24914,-0.95617,0.90735,-0.23063,1.31305,-0.00842,50.003874,25,0
-0.19696,1.13293,-0.27608,-0.95786,0.91072,-0.23063,1.31474,-0.00505,50.003874,25,0
-0.31985,1.24235,-0.44442,-1.10768,0.69356,-0.31311,1.31642,-0.00337,50.00901,30,0
-0.37203,1.24067,-0.38718,-1.11105,0.69188,-0.30806,1.31642,-0.00505,50.00901,30,0
-0.38045,1.24403,-0.38213,-1.11105,0.69356,-0.30806,1.31979,-0.00337,50.00901,30,0
-0.35856,1.24067,-0.39897,-1.11441,0.69188,-0.30975,1.31642,-0.00505,50.00901,30,0
-0.38718,1.24403,-0.37203,-1.11778,0.69356,-0.3047,1.31642,-0.00505,50.00901,30,0
-0.36361,1.24235,-0.39392,-1.11946,0.69188,-0.3047,1.31642,-0.00505,50.00901,30,0
-0.39055,1.24403,-0.37035,-1.11778,0.69356,-0.30301,1.3181,-0.00505,50.00901,30,0
-0.3956,1.24067,-0.36866,-1.1161,0.69188,-0.30301,1.31642,-0.00505,50.00901,30,0
-0.39223,1.24403,-0.3653,-1.11273,0.69356,-0.29965,1.3181,-0.00168,50.00901,30,0
-0.39728,1.24235,-0.36361,-1.11946,0.69188,-0.30133,1.31642,-0.00337,50.00901,30,0
-0.53869,1.30295,-0.57741,-1.29622,0.43937,-0.40233,1.31979,0.0,50.041558,35,0
-0.53027,1.30127,-0.58414,-1.28949,0.43768,-0.39728,1.3181,-0.00168,50.041558,35,0
-0.55047,1.30464,-0.56394,-1.28612,0.44105,-0.3855,1.32147,0.0,50.041558,35,0
-0.54542,1.29959,-0.57236,-1.29117,0.43937,-0.39055,1.31979,0.0,50.041558,35,0
-0.54206,1.30127,-0.57404,-1.29117,0.44105,-0.40233,1.3181,0.0,50.041558,35,0
-0.56057,1.30127,-0.55721,-1.29959,0.43937,-0.39055,1.31642,-0.00168,50.041558,35,0
-0.50502,1.29959,-0.62454,-1.29959,0.43937,-0.40402,1.31474,-0.00337,50.041558,35,0
-0.49997,1.29959,-0.62117,-1.29117,0.43768,-0.40233,1.31642,-0.00337,50.041558,35,0
-0.52859,1.30127,-0.58414,-1.30295,0.43768,-0.40233,1.3181,-0.00337,50.041558,35,0
-0.54542,1.30127,-0.56057,-1.30464,0.43768,-0.3956,1.3181,0.0,50.041558,35,0
-0.73565,1.31642,-0.78952,-1.49149,0.15487,-0.51007,1.32484,0.00505,50.02837,40,0
-0.73565,1.31642,-0.77436,-1.49654,0.15319,-0.49829,1.32484,0.00337,50.02837,40,0
-0.72723,1.3181,-0.79288,-1.49991,0.15319,-0.48987,1.32484,0.00337,50.02837,40,0
-0.72555,1.31642,-0.8013,-1.50159,0.15319,-0.49829,1.32147,0.00337,50.02837,40,0
-0.73228,1.3181,-0.79962,-1.50664,0.15151,-0.51175,1.32484,0.00505,50.02837,40,0
-0.7306,1.31642,-0.80298,-1.49991,0.14982,-0.50502,1.32484,0.00337,50.02837,40,0
-0.74238,1.31979,-0.78446,-1.50159,0.14982,-0.50502,1.32315,0.00337,50.02837,40,0
-0.73733,1.3181,-0.7912,-1.49318,0.15151,-0.50334,1.32484,0.00337,50.02837,40,0
-0.73228,1.31642,-0.79962,-1.49991,0.14982,-0.51175,1.32484,0.00337,50.02837,40,0
-0.72891,1.3181,-0.79793,-1.49654,0.14982,-0.50165,1.32484,0.00337,50.02837,40,0
-0.91914,1.29454,-1.05549,-1.72717,-0.16834,-0.62117,1.32315,0.00673,50.028443,45,0
-0.90062,1.29622,-1.07233,-1.71707,-0.16666,-0.63969,1.32484,0.00673,50.028443,45,0
-0.92082,1.29622,-1.07233,-1.72885,-0.16834,-0.63801,1.32315,0.00673,50.028443,45,0
-0.90735,1.2979,-1.06054,-1.73054,-0.16834,-0.63464,1.32484,0.00673,50.028443,45,0
-0.92419,1.2979,-1.05718,-1.7238,-0.16666,-0.61107,1.32315,0.00673,50.028443,45,0
-0.90735,1.29959,-1.07064,-1.72549,-0.16666,-0.64138,1.32484,0.00673,50.028443,45,0
-0.9023,1.2979,-1.07906,-1.72717,-0.16834,-0.64306,1.32484,0.00673,50.028443,45,0
-0.90904,1.29959,-1.07064,-1.73222,-0.17002,-0.63633,1.32484,0.00673,50.028443,45,0
-0.90062,1.29959,-1.08411,-1.7238,-0.16666,-0.66494,1.32652,0.00842,50.028443,45,0
-0.89894,1.29959,-1.08243,-1.7238,-0.16834,-0.63969,1.32652,0.00673,50.028443,45,0
-0.03367,0.05555,-0.03535,-0.06229,-0.00505,-0.02188,0.05892,0.00505,10.082288,45,0
-0.03535,0.05387,-0.03703,-0.06397,-0.00673,-0.02357,0.05724,0.00337,10.082288,45,0
-0.03535,0.05387,-0.03703,-0.06229,-0.00505,-0.02188,0.05724,0.00337,10.082288,45,0
-0.03367,0.05555,-0.03535,-0.06229,-0.00505,-0.0202,0.05892,0.00337,10.082288,45,0
-0.03367,0.05555,-0.03535,-0.06229,-0.00505,-0.0202,0.05892,0.00505,10.082288,45,0
-0.03535,0.05555,-0.03535,-0.06397,-0.00337,-0.02188,0.05892,0.00505,10.082288,45,0
-0.03367,0.05387,-0.03535,-0.06229,-0.00505,-0.02188,0.05892,0.00337,10.082288,45,0
-0.03367,0.05387,-0.03535,-0.06229,-0.00505,-0.02188,0.05892,0.00337,10.082288,45,0
-0.03535,0.05387,-0.03535,-0.06397,-0.00505,-0.02357,0.05555,0.00168,10.082288,45,0
-0.03367,0.05555,-0.03535,-0.0606,-0.00337,-0.0202,0.05892,0.00337,10.082288,45,0
-0.04377,0.04882,-0.04714,-0.06902,-0.01347,-0.02693,0.06397,0.00337,10.067544,50,0
-0.04545,0.04882,-0.04714,-0.06902,-0.01515,-0.02693,0.06229,0.00168,10.067544,50,0
-0.04377,0.0505,-0.04545,-0.06565,-0.01178,-0.02357,0.06565,0.00337,10.067544,50,0
-0.04545,0.05219,-0.04377,-0.06902,-0.01178,-0.02525,0.06397,0.00337,10.067544,50,0
-0.04545,0.0505,-0.04714,-0.06902,-0.0101,-0.02357,0.06565,0.00337,10.067544,50,0
-0.04714,0.04882,-0.04545,-0.06902,-0.01178,-0.02525,0.06397,0.00168,10.067544,50,0
-0.04545,0.0505,-0.04714,-0.06902,-0.01178,-0.02525,0.06397,0.00337,10.067544,50,0
-0.04377,0.05219,-0.04545,-0.06902,-0.0101,-0.02357,0.06397,0.00505,10.067544,50,0
-0.04545,0.05219,-0.04545,-0.06902,-0.01347,-0.02525,0.06397,0.00337,10.067544,50,0
-0.04377,0.05387,-0.04377,-0.06902,-0.0101,-0.02357,0.06229,0.00505,10.067544,50,0
-0.05555,0.0505,-0.05219,-0.06565,-0.02188,-0.02862,0.06565,0.00505,10.058772,55,0
-0.05387,0.0505,-0.05219,-0.06565,-0.02357,-0.02862,0.06565,0.00337,10.058772,55,0
-0.05219,0.04882,-0.05219,-0.06734,-0.02357,-0.02862,0.06397,0.00337,10.058772,55,0
-0.05555,0.04882,-0.05387,-0.06902,-0.02525,-0.0303,0.06397,0.00337,10.058772,55,0
-0.05219,0.0505,-0.05219,-0.06565,-0.02188,-0.0303,0.06565,0.00673,10.058772,55,0
-0.05219,0.0505,-0.05219,-0.06565,-0.02357,-0.02862,0.06734,0.00673,10.058772,55,0
-0.05219,0.0505,-0.05387,-0.06565,-0.02357,-0.02862,0.06734,0.00673,10.058772,55,0
-0.05555,0.04882,-0.05555,-0.06565,-0.02525,-0.0303,0.06565,0.00337,10.058772,55,0
